"","scrubbed_genus","scrubbed_species_binomial","latitude","longitude","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","observation_type"
"42","Oryza","Oryza rufipogon",25.17,110.35,1981-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"43","Oryza","Oryza barthii",15.06747,-3.57522,1971-10-10,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"44","Oryza","Oryza punctata",-18.375,30.125,1981-02-09,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"45","Oryza","Oryza barthii",10.46092,14.81464,1964-10-17,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"46","Oryza","Oryza latifolia",18.33792,-64.89302,NA,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"47","Oryza","Oryza longistaminata",-17.06667,46.7,1965-06-16,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"48","Oryza","Oryza punctata",12.08708,15.01483,1936-08-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"49","Oryza","Oryza rufipogon",24.399244,109.379926,1980-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"50","Oryza","Oryza latifolia",18.22139,-66.46222,NA,"GBIF","G","G","G","Geneva Herbarium – General Collection (G)",4405,"specimen"
"51","Oryza","Oryza latifolia",13.8,-90.07,2004-02-13,"GBIF","NHMUK","NHMUK","NHMUK","BOT",1748,"specimen"
"52","Oryza","Oryza longistaminata",10.85,14.95,1984-10-24,"GBIF","EFG","EFG","EFG","HEFG",2022,"specimen"
"53","Oryza","Oryza latifolia",18.22042,-66.59007,NA,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"54","Oryza","Oryza punctata",15,30,1839-10-07,"GBIF","TUB","TUB","TUB","TUBvplantscoll",4840,"specimen"
"55","Oryza","Oryza latifolia",18.33805,-64.89404,NA,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"56","Oryza","Oryza sativa",-12.897887,45.231992,1975-03-30,"GBIF","KMCC","KMCC","KMCC",NA,4003,"specimen"
"57","Oryza","Oryza glaberrima",10.649,-9.885,NA,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"58","Oryza","Oryza sativa",36.066666,120.333336,1899-01-01,"GBIF","B","B","B","Herbarium Berolinense",4198,"specimen"
"59","Oryza","Oryza sativa",31.25795,120.20511,1876-09-30,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"60","Oryza","Oryza sativa",25.016667,102.683333,1998-08-10,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"61","Oryza","Oryza sativa",23.490446,111.295924,1939-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"62","Oryza","Oryza sativa",23.490446,111.295924,1939-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"63","Oryza","Oryza sativa",31.23042,121.4737,NA,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"64","Oryza","Oryza sativa",31.23042,121.4737,NA,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"65","Oryza","Oryza sativa",31.23042,121.4737,NA,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"66","Oryza","Oryza sativa",31.23042,121.4737,NA,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"67","Oryza","Oryza sativa",41.74294,86.16332,1907-09-10,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"68","Oryza","Oryza sativa",40.5,79.04,1958-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"69","Oryza","Oryza rufipogon",-13.24859,131.117881,1972-03-19,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"70","Oryza","Oryza rufipogon",-12.439375,136.295559,1996-04-27,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"71","Oryza","Oryza sativa",24.346119,111.716849,1933-01-01,"GBIF","IBSC","IBSC","IBSC",NA,4484,"specimen"
"72","Oryza","Oryza rufipogon",-14.6669,131.7014,2002-05-03,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"73","Oryza","Oryza rufipogon",-12.62,131.25,1956-02-28,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"74","Oryza","Oryza rufipogon",-12.565,131.3061,2002-05-05,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"75","Oryza","Oryza rufipogon",-12.231921,133.017858,1992-06-24,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"76","Oryza","Oryza rufipogon",-12.3403,133.0675,1948-10-28,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"77","Oryza","Oryza rufipogon",-15.7833,128.7333,1978-03-15,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"78","Oryza","Oryza longistaminata",-18.15,30.28,1946-03-30,"GBIF","K","K","K","Herbarium",4513,"specimen"
"79","Oryza","Oryza latifolia",-25.92,-58.34,NA,"GBIF","SI","SI","SI","HERB",4773,"specimen"
"80","Oryza","Oryza rufipogon",11.15768,107.27406,1932-11-25,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"81","Oryza","Oryza rufipogon",-12.40466,130.85228,2017-03-30,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"82","Oryza","Oryza rufipogon",-12.45,132.966667,1983-05-25,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"83","Oryza","Oryza rufipogon",-12.383333,132.966667,1980-04-20,"GBIF","UNSW","UNSW","UNSW","UNSW",4878,"specimen"
"84","Oryza","Oryza rufipogon",18.74,109.17,1994-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"85","Oryza","Oryza latifolia",12.88333,-86.15,1972-01-19,"MO","MICH","MICH","MICH",NA,267,"specimen"
"86","Oryza","Oryza rufipogon",-14.07185,132.5928,2001-04-20,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"87","Oryza","Oryza punctata",12.0375,13.921667,1994-10-27,"GBIF","FR","FR","FR","Herbarium Senckenbergianum",4396,"specimen"
"88","Oryza","Oryza barthii",13,-0.216,2000-09-06,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"89","Oryza","Oryza sativa",24.357731,116.169884,1932-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"90","Oryza","Oryza barthii",13.07,-3.07,1962-09-16,"GBIF","K","K","K","Herbarium",4513,"specimen"
"91","Oryza","Oryza barthii",12.0375,13.921667,1994-10-21,"GBIF","FR","FR","FR","Herbarium Senckenbergianum",4396,"specimen"
"92","Oryza","Oryza punctata",-27.625,32.125,1981-02-25,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"93","Oryza","Oryza latifolia",-23.928889,-58.580278,2004-02-13,"GBIF","NHMUK","NHMUK","NHMUK","BOT",1748,"specimen"
"94","Oryza","Oryza latifolia",13.8,-90.06667,2004-02-13,"GBIF","LAGU","LAGU","LAGU","Herbarium LAGU",4538,"specimen"
"95","Oryza","Oryza australiensis",-19.1731,136.2731,1999-02-01,"GBIF","DNA","DNA","DNA","NT",4352,"specimen"
"96","Oryza","Oryza barthii",15.4238,-15.15631,1934-10-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"97","Oryza","Oryza rufipogon",22.653799,108.310905,1980-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"98","Oryza","Oryza australiensis",-16.265374,133.36768,1967-06-07,"GBIF","AD","AD","AD","AD",4169,"specimen"
"99","Oryza","Oryza australiensis",-13.8833,130.45,1946-07-25,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"100","Oryza","Oryza australiensis",-14.4833,132.3,NA,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"101","Oryza","Oryza latifolia",5.11313,-52.64258,1955-04-14,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"102","Oryza","Oryza latifolia",4.45306,-52.13556,1999-12-03,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"103","Oryza","Oryza australiensis",-14.802863,134.908387,2009-04-16,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"104","Oryza","Oryza australiensis",-15.7732,135.0373,2008-04-17,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"105","Oryza","Oryza latifolia",11.9344,-85.956,1869-09-22,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"106","Oryza","Oryza rufipogon",-19.230119,146.76416,2005-04-22,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"107","Oryza","Oryza rufipogon",-14.508241,144.132996,1993-03-27,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"108","Oryza","Oryza rufipogon",-18.673456,146.259442,1970-06-08,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"109","Oryza","Oryza rufipogon",-19.656782,147.092766,2002-04-21,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"110","Oryza","Oryza punctata",6.875,0.375,1957-09-21,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"111","Oryza","Oryza rufipogon",-13.374167,142.439444,2016-05-05,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"112","Oryza","Oryza rufipogon",-15.114722,143.305,2008-07-31,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"113","Oryza","Oryza rufipogon",-14.940146,144.209446,1987-05-06,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"114","Oryza","Oryza rufipogon",-15.765313,141.467587,1992-05-22,"GBIF","CNS","CNS","CNS","MBA",4311,"specimen"
"115","Oryza","Oryza rufipogon",12.23879,109.19675,1967-12-28,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"116","Oryza","Oryza longistaminata",-24.625,28.625,1975-02-15,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"117","Oryza","Oryza latifolia",-21,-59,NA,"GBIF","G","G","G","Geneva Herbarium – General Collection (G)",4405,"specimen"
"118","Oryza","Oryza rufipogon",-7.0047,141.4908,2015-05-27,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"119","Oryza","Oryza rufipogon",-4.2167,142.8167,1966-05-30,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"120","Oryza","Oryza rufipogon",-15.45,141.7833,1977-07-23,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"121","Oryza","Oryza longistaminata",13.3,-13.066,1994-09-26,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"122","Oryza","Oryza rufipogon",-16.631839,145.317742,1995-05-20,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"123","Oryza","Oryza longistaminata",-24.625,28.625,1973-03-13,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"124","Oryza","Oryza rufipogon",-14.608167,143.930278,2009-08-11,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"125","Oryza","Oryza rufipogon",-14.361111,144.613611,2014-05-11,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"126","Oryza","Oryza grandiglumis",-15.045555,-59.9725,2014-03-25,"GBIF","Cenargen","Cenargen","Cenargen","CEN",1698,"specimen"
"127","Oryza","Oryza rufipogon",-16.6914,145.2067,2010-04-04,"GBIF","CNS","CNS","CNS","CNS",4311,"specimen"
"128","Oryza","Oryza rufipogon",10.76559,76.65595,1979-10-31,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"129","Oryza","Oryza rufipogon",-19.3958,147.0042,2016-05-04,"GBIF","CNS","CNS","CNS","CNS",4311,"specimen"
"130","Oryza","Oryza rufipogon",-21.581765,149.417754,1989-03-29,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"131","Oryza","Oryza rufipogon",-12.614389,141.891778,2014-06-04,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"132","Oryza","Oryza longistaminata",-24.625,28.125,1980-02-12,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"133","Oryza","Oryza longistaminata",-24.625,28.625,1971-03-15,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"134","Oryza","Oryza meyeriana",11.2422,122.69555,1910-03-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"135","Oryza","Oryza latifolia",18.007348,-94.626606,1972-12-12,"GBIF","INECOL","INECOL","INECOL","XAL",616,"specimen"
"136","Oryza","Oryza grandiglumis",-4.816667,-52.516667,1985-11-06,"GBIF","MPEG","MPEG","MPEG","HERBMG",583,"specimen"
"137","Oryza","Oryza longistaminata",-24.625,28.875,1974-02-22,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"138","Oryza","Oryza longistaminata",-24.65,28.68,1975-02-15,"GBIF","K","K","K","Herbarium",4513,"specimen"
"139","Oryza","Oryza longistaminata",-24.625,28.625,1923-03-09,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"140","Oryza","Oryza latifolia",-23,-61,NA,"GBIF","G","G","G","Geneva Herbarium – General Collection (G)",4405,"specimen"
"141","Oryza","Oryza brachyantha",8.7431,18.55347,1964-09-15,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"142","Oryza","Oryza latifolia",12.15,-86.75,1984-09-26,"MO","MO","MO","MO",NA,267,"specimen"
"143","Oryza","Oryza barthii",8.119,16.914,1968-10-29,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"144","Oryza","Oryza rufipogon",-15.501611,144.484861,2017-04-25,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"145","Oryza","Oryza longistaminata",-24.625,28.625,1971-03-15,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"146","Oryza","Oryza longistaminata",-24.52,28.72,NA,"GBIF","K","K","K","Herbarium",4513,"specimen"
"147","Oryza","Oryza latifolia",5.346611,-72.422,2010-02-08,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
"148","Oryza","Oryza latifolia",9.384722,-84.099167,2001-08-09,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"149","Oryza","Oryza rufipogon",-15.075167,143.722556,2009-08-08,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"150","Oryza","Oryza rufipogon",-18.2061,142.8656,1994-11-04,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"151","Oryza","Oryza rufipogon",-15.425833,145.154167,1970-05-14,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"152","Oryza","Oryza rufipogon",-15.663889,145.016389,2015-04-11,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"153","Oryza","Oryza longistaminata",-24.625,28.875,1980-02-12,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"154","Oryza","Oryza rufipogon",-15.663889,145.016389,2015-04-11,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"155","Oryza","Oryza rufipogon",-16.4492,143.4856,2004-04-16,"GBIF","CNS","CNS","CNS","MBA",4311,"specimen"
"156","Oryza","Oryza latifolia",10.89916,-85.64972,2003-08-16,"MO","MO","MO","MO",NA,267,"specimen"
"157","Oryza","Oryza rufipogon",-16.8392,141.7764,2003-06-14,"GBIF","CNS","CNS","CNS","MBA",4311,"specimen"
"158","Oryza","Oryza rufipogon",-15.5167,144.35,1983-04-27,"GBIF","CNS","CNS","CNS","QRS",4311,"specimen"
"159","Oryza","Oryza rufipogon",-14.590146,144.126112,1987-05-06,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"160","Oryza","Oryza latifolia",9.95,-84.73,1984-09-14,"MO","MO","MO","MO",NA,267,"specimen"
"161","Oryza","Oryza barthii",9.37528,16.40722,1964-10-17,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"162","Oryza","Oryza rufipogon",-14.756778,144.121111,2009-08-11,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"163","Oryza","Oryza eichingeri",0.50972,33.04528,1919-04-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"164","Oryza","Oryza rufipogon",-15.45,141.7833,1977-07-23,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"165","Oryza","Oryza latifolia",9.384722,-84.099167,2001-08-09,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"166","Oryza","Oryza rufipogon",-15.77,141.47,1992-05-22,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"167","Oryza","Oryza rufipogon",-15.490278,145.006667,2015-07-08,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"168","Oryza","Oryza longistaminata",9.083,2.5,NA,"GBIF","HNB","HNB","HNB","ABC",2340,"specimen"
"169","Oryza","Oryza rufipogon",-13.132894,142.787556,2014-04-01,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"170","Oryza","Oryza alta",-3.25,-60.25,1987-04-10,"GBIF","Cenargen","Cenargen","Cenargen","CEN",1698,"specimen"
"171","Oryza","Oryza longistaminata",-14.375,35.375,1950-05-03,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"172","Oryza","Oryza rufipogon",-14.73969,144.06975,2009-08-11,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"173","Oryza","Oryza longistaminata",11.60008,14.65441,1964-12-21,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"174","Oryza","Oryza rufipogon",-15.075167,143.722556,2009-08-08,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"175","Oryza","Oryza rufipogon",-14.928972,144.201472,2013-08-03,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"176","Oryza","Oryza rufipogon",-13.484722,142.328889,2007-09-11,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"177","Oryza","Oryza rufipogon",-14.93,144.2,1987-05-06,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"178","Oryza","Oryza latifolia",-24,-59,NA,"GBIF","G","G","G","Geneva Herbarium – General Collection (G)",4405,"specimen"
"179","Oryza","Oryza rufipogon",-13.456827,142.742788,1992-06-07,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"180","Oryza","Oryza longistaminata",-24.52,28.72,1980-02-12,"GBIF","K","K","K","Herbarium",4513,"specimen"
"181","Oryza","Oryza brachyantha",11.27972,15.16556,1969-10-22,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"182","Oryza","Oryza rufipogon",-15.516667,144.35,1983-04-27,"GBIF","NE","NE","NE","NE",4654,"specimen"
"183","Oryza","Oryza rufipogon",-13.654306,141.606889,2018-11-10,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"184","Oryza","Oryza sativa",36.068611,120.355553,1900-09-01,"GBIF","B","B","B","Herbarium Berolinense",4198,"specimen"
"185","Oryza","Oryza rufipogon",-7.3,141.1167,1967-10-03,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"186","Oryza","Oryza rufipogon",-14.548613,143.900858,1992-04-07,"GBIF","CNS","CNS","CNS","MBA",4311,"specimen"
"187","Oryza","Oryza rufipogon",-14.6,144.6833,1987-07-30,"GBIF","CNS","CNS","CNS","QRS",4311,"specimen"
"188","Oryza","Oryza barthii",8.5817,16.90247,1964-11-15,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"189","Oryza","Oryza rufipogon",-15.439417,144.211028,2009-08-08,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"190","Oryza","Oryza barthii",8.65,16.85,1964-11-15,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"191","Oryza","Oryza rufipogon",-16.640136,145.326108,1996-05-19,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"192","Oryza","Oryza rufipogon",-15.54,144.4578,2001-04-25,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"193","Oryza","Oryza rufipogon",-13.456827,142.726122,1992-06-07,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"194","Oryza","Oryza rufipogon",-15.831912,142.034181,1993-05-20,"GBIF","CNS","CNS","CNS","MBA",4311,"specimen"
"195","Oryza","Oryza grandiglumis",-7.5856,-72.9104,1971-04-16,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"196","Oryza","Oryza barthii",7.85952,15.92699,1971-09-29,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"197","Oryza","Oryza barthii",9.41443,16.72407,1964-10-17,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"198","Oryza","Oryza rufipogon",-15.123473,145.192769,1978-08-08,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"199","Oryza","Oryza rufipogon",-14.080556,143.638333,2017-05-08,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"200","Oryza","Oryza rufipogon",-16.69125,145.20664,2010-04-04,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"201","Oryza","Oryza rufipogon",-14.709111,144.008333,2009-08-11,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"202","Oryza","Oryza brachyantha",8.7431,18.55347,1964-09-15,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"203","Oryza","Oryza rufipogon",-18.656789,146.176109,1969-04-01,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"204","Oryza","Oryza latifolia",-27.31667,-56.3,NA,"GBIF","G","G","G","Geneva Herbarium – General Collection (G)",4405,"specimen"
"205","Oryza","Oryza rufipogon",-15.1147,143.305,2008-07-31,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"206","Oryza","Oryza rufipogon",-14.959722,144.226111,2011-05-10,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"207","Oryza","Oryza latifolia",-27.31667,-56.3,NA,"GBIF","G","G","G","Geneva Herbarium – General Collection (G)",4405,"specimen"
"208","Oryza","Oryza rufipogon",-14.840146,144.159446,1987-08-03,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"209","Oryza","Oryza rufipogon",-18.581789,146.251109,1930-04-08,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"210","Oryza","Oryza rufipogon",-4.2167,142.8167,1966-06-21,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"211","Oryza","Oryza latifolia",-23,-57,NA,"GBIF","G","G","G","Geneva Herbarium – General Collection (G)",4405,"specimen"
"212","Oryza","Oryza longistaminata",9.854258,10.303018,1970-10-21,"GBIF","Forest Herbarium Ibadan (FHI)","Forest Herbarium Ibadan (FHI)","Forest Herbarium Ibadan (FHI)",NA,3785,"specimen"
"213","Oryza","Oryza meyeriana",10.307,77.001,NA,"GBIF","NHMUK","NHMUK","NHMUK","BOT",1748,"specimen"
"214","Oryza","Oryza longistaminata",-24.28,28.95,1946-04-24,"GBIF","K","K","K","Herbarium",4513,"specimen"
"215","Oryza","Oryza rufipogon",-14.773479,144.076112,1987-05-07,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"216","Oryza","Oryza latifolia",4.073944,-73.066472,2010-07-16,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
"217","Oryza","Oryza eichingeri",-8.35,38.93333,1990-01-31,"MO",NA,NA,NA,NA,267,"specimen"
"218","Oryza","Oryza rufipogon",-12.62,141.89,2013-06-05,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"219","Oryza","Oryza rufipogon",-13.45,142.7167,1992-06-07,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"220","Oryza","Oryza rufipogon",-13.656667,142.674444,2012-05-24,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"221","Oryza","Oryza rufipogon",-14.928972,144.201472,2013-08-03,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"222","Oryza","Oryza latifolia",12.75,-86.55,1983-11-02,"MO","MO","MO","MO",NA,267,"specimen"
"223","Oryza","Oryza longistaminata",11.66319,15.07401,1975-12-17,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"224","Oryza","Oryza rufipogon",-12.6164,141.89,2013-06-05,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"225","Oryza","Oryza latifolia",12.25,-86.71666,1979-10-06,"MO","MO","MO","MO",NA,267,"specimen"
"226","Oryza","Oryza rufipogon",-15.690139,145.126104,2000-04-13,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"227","Oryza","Oryza rufipogon",-14.608,143.925,2009-09-06,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"228","Oryza","Oryza latifolia",-23,-57,NA,"GBIF","G","G","G","Geneva Herbarium – General Collection (G)",4405,"specimen"
"229","Oryza","Oryza rufipogon",-19.190119,146.759438,2006-04-26,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"230","Oryza","Oryza latifolia",14.26777,-85.14777,2005-02-11,"MO","HULE, MO","HULE, MO","HULE, MO",NA,267,"specimen"
"231","Oryza","Oryza longistaminata",-24.28,28.95,1946-04-17,"GBIF","K","K","K","Herbarium",4513,"specimen"
"232","Oryza","Oryza latifolia",-24,-59,NA,"GBIF","G","G","G","Geneva Herbarium – General Collection (G)",4405,"specimen"
"233","Oryza","Oryza latifolia",12.15,-86.75,1984-09-26,"GBIF","Museo Nacional de Costa Rica (MNCR)","Museo Nacional de Costa Rica (MNCR)","Museo Nacional de Costa Rica (MNCR)","Herbario Nacional de Costa Rica (CR)",950,"specimen"
